,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2103,2.5427928,4.3354278,4.858955,5.661324,4.562673,5.0019083,4.856735,5.0996475,4.3908362,4.7686014,5.024976,4.7223597,4.4468236,4.961564,4.994165,5.121725,5.3425503
2104,2.5858645,3.6899853,3.3003335,3.9937031,4.5426846,3.5539346,3.9687722,3.7909713,3.705382,3.922516,3.632808,3.6952255,3.749619,4.4843345,4.6747327,4.729192,4.5733933
2105,2.4750266,2.9049206,5.2268624,4.8816333,4.7784233,5.4610124,4.918706,4.22576,3.9809525,4.4773064,4.6582656,4.0088763,4.2638993,4.274709,4.1180005,4.361696,3.7329214
2106,4.4365063,5.435309,5.4535413,5.4190745,5.352065,5.1054773,4.8931856,5.23393,5.8434987,5.520863,5.6386247,5.3930826,5.1665626,5.366463,5.787857,5.2636952,5.338758
2107,4.2595787,5.303898,5.538008,5.5707912,5.0269146,5.1822615,4.847131,5.580153,5.638177,5.5200095,5.353036,5.521196,5.230579,5.3719044,5.787857,5.4871793,5.3013268
2108,2.3293784,3.4842238,3.5175517,4.2985287,3.2126467,3.59824,4.4343257,4.3235188,4.263725,3.8267188,4.1463833,4.444328,4.9639344,3.9591997,4.37409,4.368268,2.535338
2109,2.3213418,2.3489594,4.712534,3.66329,4.261896,4.070504,4.0239425,3.9925227,3.7770226,3.3017094,3.5677605,3.7508128,4.3468533,3.6766682,3.9449306,4.3547873,4.1278906
2110,2.4493577,4.242485,4.3009744,5.0738063,4.7838874,4.889598,4.3130417,5.1268864,4.567994,4.5607033,4.904083,4.81387,4.845783,4.200841,4.2739615,5.029412,5.860864
2111,3.522215,4.3039384,5.438898,4.5995502,4.9474325,4.4018435,4.71036,4.4022946,4.2587647,4.1553946,4.459557,4.198755,3.4969313,4.148242,4.7297664,4.0154524,3.8653076
2112,2.556083,5.2115893,5.285655,5.528155,5.6287723,4.686785,5.4605374,5.0745583,5.72029,4.7982593,5.6767273,5.852868,5.2341785,5.3884916,5.3729043,5.856944,5.521914
2113,2.2437234,3.4811459,4.2714257,4.26504,4.2897525,4.3839145,4.5275073,5.0504565,4.2509646,4.333199,4.2916055,4.515849,4.521469,4.5307035,3.7763917,4.069281,4.751126
2114,2.4764342,4.973828,3.7515903,4.213329,4.0508065,4.470602,4.367359,4.204111,4.646434,4.483652,4.3384323,4.4154167,4.490993,4.3845677,4.5800405,5.0516233,4.3836718
2115,2.4756277,4.4897876,3.2031462,3.9675312,4.747445,3.7187173,3.8535664,4.0098085,4.1419215,4.5626454,4.1261153,4.1232686,3.8508081,4.191755,3.8947272,4.111045,3.7621286
2116,2.0356321,4.1772923,3.584183,4.1801453,3.2985387,5.1506844,4.660308,4.4018617,5.327142,5.430631,5.2772794,4.4425306,4.6182737,5.236557,4.760976,4.7033157,3.7881632
2117,3.775891,4.824126,4.9696984,5.044436,4.8808765,4.7678194,4.8842397,5.518627,4.2967873,4.5640054,5.36322,5.07072,4.9287057,5.118893,5.375696,5.281169,4.897363
2118,3.304045,5.2403083,5.1099844,5.7971206,5.301611,5.3078923,5.3150744,5.6326156,5.249538,5.5836434,5.178893,5.1242476,4.839755,5.84011,5.1148734,5.5288277,5.1234727
2119,3.0357401,4.914498,5.1320295,4.7386904,4.0175343,4.5686417,5.241157,5.1985655,5.3272204,4.894773,5.2230577,5.1453595,5.6709065,5.0821147,5.259138,5.375128,4.695576
2120,3.9744225,5.263981,5.39238,4.9070168,5.4247856,5.7588744,5.0474916,5.2982635,4.727423,5.3460746,4.910475,4.613991,5.8200994,5.1701045,4.8942966,5.472975,5.038959
2121,4.6520185,5.244536,5.7251334,5.3792925,5.757924,5.4878616,4.993219,5.3025775,5.300175,5.5919065,5.24611,5.063726,5.621093,5.369981,4.699045,5.4066763,5.18155
2122,3.839777,5.3200393,5.191416,5.509729,5.4095693,5.5841103,5.3612347,5.544332,5.527181,5.5352707,5.7555037,5.3298845,5.08982,5.295501,5.459398,5.919402,5.5753765
2123,4.541234,5.2919683,5.1614842,4.97098,5.5373755,5.662495,5.582286,5.8088493,5.3966684,5.169778,5.168281,5.383483,5.5763855,5.767237,6.1537476,5.559644,5.4549623
2124,3.857039,5.1530952,5.1892295,4.9910593,5.576962,5.374555,4.979926,5.315261,5.0609655,5.3504095,5.3256707,5.6440015,5.0547457,5.1083107,5.4562163,5.421051,4.8971295
2125,2.0295153,2.406013,4.0303154,3.5531588,4.1057634,4.089939,3.736175,2.9454844,2.896753,3.8698425,4.1548867,3.6061203,3.5070174,2.8350582,3.1427648,3.7098448,3.3629673
2126,4.4064207,5.2586875,5.4779406,5.596137,5.173452,5.4967036,5.1103835,5.328959,5.2373776,4.95412,5.695928,5.40136,5.4847145,5.3286195,5.205803,5.3558183,5.2388515
2127,2.0605567,2.6184435,3.1230757,3.573187,2.7195506,4.090073,3.7647538,3.8497777,2.5077255,3.3646743,3.648072,3.0315905,3.921192,3.8605406,2.5370665,3.2210987,2.6859221
2128,3.9282224,4.8190465,4.4441366,4.715573,4.411064,4.8661532,5.127381,4.5462537,5.0846505,4.778722,5.0196342,4.429816,4.763715,3.9561756,3.827131,3.821249,4.4860106
2129,2.8246725,2.9612536,3.9086268,3.73462,4.4124403,4.791798,4.459679,3.8299494,4.2196894,4.4827566,3.896494,4.056323,3.6960886,3.9100373,3.1742668,3.739533,4.0721517
2130,3.9713876,4.592417,5.3404255,5.0290217,5.0308037,5.522498,4.585651,4.369189,5.357318,5.285283,4.707788,4.958562,4.984281,4.867289,5.345527,4.6368856,4.645136
2131,2.6506083,2.668666,3.434338,3.5887744,4.5156527,3.8163352,4.05635,3.524189,4.0328107,4.6249185,4.271294,3.7209387,4.5144386,3.2673602,4.6151943,3.613411,4.1141124
2132,4.0481415,5.171653,5.081506,4.6222467,4.9650006,4.925217,5.2309284,5.2414885,4.9700174,4.978484,4.981648,4.832109,5.3690267,4.9012566,5.024744,4.9774837,5.1465774
2133,2.4150658,4.084218,3.8714082,4.0162044,4.40749,4.555875,4.2532454,4.805909,3.5345001,2.2647235,2.8954716,4.0392747,3.8935144,3.0686874,2.5195606,2.2979002,2.489832
2134,2.3596883,4.870549,5.2802873,4.6530046,5.5366282,5.3889856,4.8824325,5.0711865,4.5295134,5.065793,5.6563997,5.5374594,4.768913,4.959114,5.3292003,5.418432,5.0644727
2135,3.3487806,5.081012,5.239608,5.0817027,4.9058003,5.1350083,4.8520994,5.040223,5.0015044,5.1080894,4.555485,4.453169,4.804669,4.5734105,4.426342,4.8967347,5.005427
2136,2.4458728,4.3408966,4.2407885,4.384163,4.5817547,5.333793,4.417778,4.4261284,4.0913253,4.640591,4.309916,4.677827,4.5578175,4.337407,3.618137,5.019995,4.9461527
2137,4.131265,4.8807516,4.662708,4.5892725,5.073338,4.8939176,5.0429235,4.912295,4.8000226,5.2805376,5.077978,5.056774,5.03991,5.0812497,4.77125,4.977424,5.192605
2138,2.5676255,3.4365401,3.8894017,4.8128624,4.941094,3.1553526,4.541648,4.3151464,4.171362,3.261055,3.62109,4.6651196,4.612346,4.7005806,4.502344,4.686638,4.6431813
2139,3.669449,5.441698,4.155578,5.368853,5.015739,5.6485767,5.184716,5.260139,4.9152737,5.4029875,5.4599733,4.7764235,4.7168174,5.5983586,5.216418,5.209732,5.210825
2140,3.4657118,4.905222,4.9159436,4.8242965,4.8166356,4.8893604,4.730834,4.8129754,5.0581427,4.8919067,4.358439,4.954068,4.0227003,4.8543005,4.4828725,4.203227,4.4253325
2141,3.868705,4.383723,4.9254303,4.0649424,4.51645,4.470964,4.7295756,4.5454254,5.0768747,5.169406,5.0340767,4.8719687,5.14689,5.222685,4.9245286,5.0529914,4.514402
2142,2.0562315,1.9696673,1.9703517,2.643239,3.4020312,2.2798502,2.4350238,2.7855504,3.2004104,3.0184662,2.6954854,2.157042,2.682745,1.9765745,2.5347147,2.5847824,2.9216383
2143,3.1179972,4.8576837,4.779977,3.8252401,3.9412072,4.593519,3.8548176,5.0161824,4.37629,3.2128916,4.516586,4.811867,4.101738,5.026063,4.4951305,4.389941,3.756237
2144,1.9905655,2.4380605,2.7330022,3.7671702,3.4319756,2.7336705,2.6557367,4.752148,2.899715,2.5665495,2.9482315,3.1003394,3.4020169,4.079901,3.2466311,3.3777897,2.4453146
2145,2.4997406,3.553101,3.036846,2.5561574,5.0398836,3.3551757,3.5252845,3.2512758,4.4938912,3.5556908,4.0417604,3.0535789,3.3375707,4.128091,3.4424436,4.2301097,3.4386337
2146,2.932074,2.980791,3.963633,4.727124,4.3258667,4.8752174,4.0949244,4.647614,4.7109475,4.3663826,5.0498676,4.8547435,4.5731525,4.6959505,4.666246,4.520711,4.4395533
2147,2.074764,3.9067714,4.859635,4.554001,5.2415605,4.2273474,4.686891,5.2047462,5.8003755,4.3398614,4.04101,5.7280917,4.88628,4.9653373,5.088297,4.9987683,4.966004
2148,3.5353997,3.9686248,3.791678,4.160011,4.3879976,4.177296,5.0291486,4.684738,4.7656703,4.932339,4.583842,4.250879,4.2663436,4.292963,4.088436,4.3591275,4.050201
2149,2.1317964,2.0397048,2.3205261,2.2617543,3.3746035,2.1190095,3.2495291,3.6833723,2.9194279,3.5550046,3.2014463,3.5237637,2.9478328,3.1975605,4.404964,2.83816,3.447132
2150,2.1317964,2.0397048,2.3205261,2.2617543,3.2262084,2.138944,3.310452,3.8169699,2.244262,3.886727,2.8888083,3.5599682,2.4402614,3.5794349,3.467962,3.1623015,3.3801155
2151,2.1317964,2.0397048,2.2296252,2.3821154,2.9649684,1.9989601,3.2495291,3.753338,2.5867722,3.135596,2.8238757,3.5001955,2.7907586,3.154956,3.672538,2.83816,3.447132
2152,2.1199749,2.177364,2.5115097,2.773015,2.197497,3.7912974,2.8151891,4.2642245,1.9883894,4.054996,2.9761684,4.262836,3.6022573,2.66822,2.4123952,2.5847807,3.0745928
2153,2.1317964,2.0397048,2.3205261,2.2617543,3.1580207,2.0421958,2.5986924,4.332161,2.3174033,4.050675,1.9593564,3.8485506,2.9385598,3.1975605,4.404964,2.83816,3.447132
2154,2.1317964,2.0397048,2.3205261,2.2617543,3.1898866,2.211879,2.5986924,4.332161,2.3174033,4.050675,1.9575064,3.4848304,2.8288631,3.1975605,4.404964,2.83816,3.447132
2155,2.0679603,2.099045,2.584725,2.8206363,2.2212615,3.0158968,3.8045337,3.1593323,2.8710136,3.6458743,3.3009155,3.1401534,3.9390538,2.4495337,4.1739726,3.297407,4.035219
2156,2.1317964,1.9724519,2.266632,2.5217304,2.5118499,2.1519854,3.8295658,3.8030162,3.0193944,2.914032,2.7343857,3.608702,3.0646763,3.213968,3.5984879,3.1314042,3.447132
2157,3.7072306,4.299795,4.285571,4.1074147,4.68884,4.7848988,4.696451,4.587967,4.894699,4.9278383,4.860057,5.030761,5.1238194,4.7798843,4.757158,5.371184,4.1858997
2158,3.9701002,4.1643076,3.8292818,4.030533,4.18006,4.541603,4.7501287,4.660241,4.8216,4.9705048,5.0842505,4.8695745,4.759596,4.648244,4.512905,5.064992,4.532524
2159,3.3777761,4.7576437,4.4771748,5.153584,4.3676553,5.123333,4.7354126,4.642734,5.1673093,4.5684695,4.8165364,5.040692,4.662504,4.8218327,4.530776,5.3464026,4.7247334
2160,3.8600616,5.0304046,4.799396,4.837312,5.546178,4.847549,4.975557,5.1716504,5.009479,5.1454005,5.023921,4.8492546,5.129136,4.540075,4.440954,4.725343,4.9521103
2161,2.1317964,1.9724519,2.2126987,2.651926,2.5910974,2.5320463,4.100967,2.7961543,4.28179,2.2604933,3.5725248,2.5141098,2.402369,3.0078263,4.0563774,3.1314042,3.447132
2162,2.1199749,2.116786,2.2314599,3.7341003,2.1382666,2.8518476,4.1202455,2.9194279,3.6409328,3.1363547,3.9672434,3.8544679,3.2612834,4.4013243,2.92913,2.6712866,2.1222334
2163,2.1199749,2.116786,2.2314599,3.580872,2.1111143,2.83193,4.4565616,2.6336472,3.892672,2.6528628,3.6176164,4.020403,3.330036,3.506779,3.1403673,2.2112763,2.9523208
2164,4.269534,5.6998644,5.2785707,5.077462,5.035038,5.6815243,5.4431148,5.4006195,5.579833,5.2240596,5.417236,5.7914176,5.536141,5.303621,5.731644,5.2330046,5.050729
2165,2.2928572,3.9345367,5.497569,5.2479615,4.9096284,4.5753355,5.046142,5.0038834,5.2681704,4.634735,4.3302417,4.615821,4.446838,4.6979194,5.2189517,5.2457013,5.0421576
2166,4.4265857,5.2528343,5.010479,4.828921,5.3537035,5.7405457,5.582286,5.8088493,5.350468,5.071288,5.063416,5.49582,5.5763855,5.767237,6.1537476,5.559644,5.4549623
2167,3.2136006,3.0648987,3.5456488,3.3110845,3.0313575,4.0166016,4.3694077,3.5590749,3.5275986,2.645481,3.9725802,4.956313,4.450476,3.8285234,4.5771666,4.331216,3.8701808
2168,3.5143886,5.187017,4.3418612,4.9409504,5.2939806,5.405015,4.993863,4.9592123,4.9204063,4.9616036,5.3538685,4.958325,5.0473433,5.341553,5.07925,5.386748,5.0048075
2169,4.3922143,4.9849515,4.8847685,4.783025,5.2159495,5.797113,5.1893325,5.4250646,5.189871,4.9844136,5.515372,5.4422984,5.4095006,5.364067,4.795364,5.1069636,5.6273303
2170,4.07059,4.8086133,4.411612,4.909043,5.6741467,5.4740453,5.2481084,4.8916874,5.263279,5.2829323,4.825446,5.178203,5.149451,5.2381644,4.906547,4.807572,5.7959433
2171,2.8501904,5.0322475,5.6750035,5.674425,5.022156,4.8711457,4.879023,5.5369024,5.390285,5.2613325,5.2084227,5.125707,5.347436,5.141039,5.0874176,5.1160126,4.9686065
2172,2.4171073,3.0126226,4.158477,3.8436408,4.583991,4.3774996,4.0408974,4.18161,3.3597844,4.45376,4.5714264,4.514513,4.6544824,4.4240136,4.003623,3.9407132,4.2741904
2173,4.8293033,5.83617,5.8990545,5.4099307,5.3865123,5.8789353,5.6587324,5.498758,5.2759867,5.0574346,5.773073,5.154517,5.3221216,5.2845974,5.2092595,5.2042303,5.5261583
2174,2.7476003,5.2821283,4.7853026,5.584405,4.9333386,4.99037,5.340093,5.1286926,5.4332037,5.1076913,5.417742,4.799233,5.258822,4.7882905,5.327965,5.3968945,4.771491
2175,2.3617656,5.5034347,5.708851,4.5908694,5.381822,5.376589,5.1152015,5.3656206,5.2222223,5.213761,5.1722994,4.9640613,5.179613,5.745648,5.5348167,5.1749997,4.9473596
2176,2.230398,2.6437333,4.205902,4.6489067,4.7112865,3.6780825,3.5992136,5.1383004,4.519501,4.8353033,4.184957,4.6301465,4.912836,4.6279306,4.4081855,3.9314892,4.6809125
2177,3.6819918,4.916776,4.449763,3.8722425,4.837822,4.055674,4.3583617,4.3311634,4.5586042,4.8730764,4.2825675,4.026554,3.788606,3.9018621,4.1179814,4.2046857,4.446238
2178,2.521692,4.609746,5.2979198,4.9102077,4.60175,5.0687594,5.463337,5.713382,5.020038,5.3568964,5.0782933,5.218272,5.2805953,4.910716,4.8668814,5.3525615,5.3970814
2179,2.3624444,5.0332365,5.0657063,5.002265,4.6255693,4.5150514,4.6273904,4.994138,5.276811,4.596988,4.57678,3.8557718,4.9846106,5.2618217,4.9052887,5.3586373,5.0140676
2180,2.1696718,4.132738,3.531957,4.470765,4.271129,3.9924395,4.4606237,4.665358,4.873446,4.0610986,4.068772,4.3031487,3.6970694,4.0031486,3.3331344,4.674534,3.9454625
2181,2.224335,3.8666804,4.1164327,4.7668815,4.4340734,3.6990876,4.431763,5.2324624,4.5669374,4.695134,4.484635,5.5015855,4.390155,4.4308014,5.1034193,4.334403,4.158904
2182,2.4104164,4.3646073,5.3724613,4.7935214,4.0432615,5.2694883,4.122487,5.1622643,4.607021,4.8065057,4.7666435,5.189381,4.2142673,4.060387,3.9909856,5.1103015,5.1201825
2183,3.1462955,4.636458,4.631275,4.5501466,4.243607,4.6107388,4.6040645,4.2817707,4.264056,4.9108477,3.622137,4.8281283,4.196689,4.78104,3.998053,5.2261405,4.845653
2184,2.9971828,4.5254617,4.9545293,4.8425035,5.0176396,5.157634,5.5646486,4.7842555,5.0089025,4.5912123,4.694633,5.2187314,3.8489578,5.4502015,5.5023446,5.010945,5.160592
2185,3.4442115,4.620115,5.269366,5.0583644,4.7217116,4.8676705,4.8422685,5.0730658,5.1955013,5.4983244,4.2556996,5.1084237,4.630893,5.0115438,4.3832955,5.1657095,3.753472
2186,2.0792336,2.7413259,3.601793,4.0744057,3.5336628,3.2857873,3.7891223,3.3656054,2.9077377,3.0890362,4.2964163,3.8889782,4.6025624,3.8290443,4.045166,3.8605366,3.4802203
2187,2.577707,4.1079593,4.281877,5.086664,5.493219,5.5580354,3.9574962,5.020092,4.8884254,4.6011457,4.41422,4.767764,4.0795007,5.076817,4.240727,4.9856286,5.0510583
2188,3.6782873,4.720488,5.279785,5.4978685,5.195182,4.506893,4.9133945,5.4482408,4.822475,4.7054014,5.5040674,5.5894694,4.7508655,4.300552,4.954791,5.355987,5.265446
2189,2.601453,3.9734914,5.0712976,4.8844237,3.5313966,3.3079278,4.1814733,3.6801343,4.614059,4.80227,3.96512,3.8719347,4.255985,4.694027,4.3884964,4.9525375,4.005616
2190,3.7796478,4.9170957,4.156732,4.936094,5.1749926,4.486839,4.726788,4.439553,4.852005,5.3488865,5.3758154,4.893936,5.1715574,4.6580496,4.571545,5.6941276,4.859844
2191,3.0361702,5.4052505,5.6739044,5.684495,5.412789,5.5620995,4.9299517,4.8950443,4.6890664,5.180146,4.7479186,4.8859296,5.2439113,4.8227844,5.07105,5.3074293,4.8351135
2192,3.905187,4.6492357,5.068496,4.4459496,4.902976,4.410417,4.6985292,4.6465707,4.9061794,5.102086,5.0438175,5.161006,4.736157,4.5032806,5.0868554,5.1632977,4.0964503
2193,2.0859694,3.8941302,3.196113,3.7126513,3.24563,4.081818,3.7696462,3.8148396,3.9934464,4.289113,4.4836397,4.8779488,4.1530137,3.0619197,3.3172276,4.5217814,4.298807
2194,2.1317964,2.0397048,2.2296252,2.3821154,2.9606466,2.3091831,3.8295658,3.8030162,3.0193944,3.2862172,2.7836173,3.4118252,2.3254502,3.6343453,3.672538,2.83816,3.6730292
2195,2.1199749,2.116786,2.2314599,3.580872,2.0312114,2.4616737,3.8576891,3.04732,3.8231812,4.0127177,3.640328,3.8568947,3.618646,2.9017594,2.3051696,2.0576391,2.4252188
2196,3.9359188,4.9173365,5.145973,4.836008,4.853067,4.7315993,4.594353,5.107046,4.744668,4.9577904,4.6442833,5.3212075,5.0713573,4.677767,4.3082767,4.377393,4.2580104
2197,2.2310321,1.8939835,3.300809,2.629181,2.1305156,2.4685378,2.6130602,2.3162198,3.192128,3.217834,3.5695565,2.8162522,3.415901,2.6150024,3.254251,3.9072342,2.7966752
2198,4.2543435,5.2727976,5.458376,5.393763,5.217632,5.737388,5.377842,5.835661,5.2617307,5.4830546,5.3880854,5.154167,5.4883094,5.432959,5.792864,5.2516284,5.679184
2199,2.5260463,2.332969,3.7142224,3.6080925,3.4717572,3.222002,3.8828988,4.4650846,4.010219,2.7339258,4.088216,4.099382,4.9190836,4.546952,4.1954007,3.7844298,4.6530457
2200,2.1141758,2.0578854,2.156447,2.432307,2.723808,2.276796,3.310452,3.8169699,2.244262,3.886727,2.5073738,4.053942,2.2953634,3.5794349,3.467962,3.6892889,3.3801155
2201,2.0679603,2.1069252,2.3512454,4.0480447,3.2592738,4.085373,3.2559507,3.3586702,3.428228,4.372532,3.0417907,3.608217,3.9228613,4.156264,4.442788,2.1055996,2.0012097
2202,3.7800324,5.726895,5.4093757,5.530203,5.2808094,5.4638515,5.1749544,4.8685775,4.8125052,5.994176,5.873929,5.5651865,5.1452966,5.5456614,5.280576,5.5989485,5.7765603
2203,3.634268,4.392905,4.292283,4.591177,4.8565574,4.85013,4.96486,4.604916,5.0876756,4.813152,4.933342,5.192909,5.1123533,5.307451,5.0143013,5.331895,4.418871
2204,2.0614736,1.9974945,2.1065931,3.489402,2.263769,2.2866206,3.2171535,2.496337,2.9934518,2.796945,3.100672,2.8883436,2.6961792,3.4851878,2.7279837,2.068791,3.4142785
2205,4.0494065,5.425739,5.091547,4.2609243,4.790264,4.5086,4.5239034,4.740482,4.7610903,5.0653405,5.0266066,4.582981,5.1998744,5.147865,4.8146863,4.620456,4.8822484
2206,2.6015923,3.878377,4.037404,3.212358,4.1959505,3.4537663,3.8658736,4.73505,2.6199784,4.332928,3.852865,3.0258594,3.6925943,4.4821277,4.6421304,4.1628428,4.0781894
2207,2.9244316,4.1584277,3.466236,4.140259,4.758885,4.5206885,4.0755453,3.2385345,3.70761,4.0621905,3.6451533,4.227197,3.5098526,4.3664784,3.9957964,4.246498,3.625923
2208,3.202312,4.376175,2.8488727,4.1202087,5.110911,4.468851,4.6647267,3.9820976,4.165588,3.7497432,4.516084,4.0936346,4.3620586,4.053219,4.6087203,4.154311,4.2732964
2209,2.0851514,2.1084664,3.5285134,2.2092311,4.267637,3.7199252,4.1298747,4.1490335,4.0182767,4.6084146,4.506912,4.09616,3.1849551,3.048041,2.9458857,2.9005022,2.9851103
2210,2.221437,2.8143308,3.9513025,5.011698,4.616366,4.9093137,5.0423436,4.939088,4.651414,5.2321405,3.6045983,5.1240454,4.639913,5.057978,5.1369953,4.8025036,4.7799106
2211,3.5293055,3.8560767,4.3494916,5.0309396,4.4806314,4.6458616,4.636018,4.506677,4.941494,4.832842,4.4108243,5.1484356,5.2298474,4.737118,4.757158,5.371184,4.1858997
2212,4.0800424,4.640881,5.117089,4.814938,5.1543846,4.6888113,4.579455,4.68204,4.3731623,4.5934124,5.300913,4.748469,5.1361156,5.0769897,4.328182,5.005761,5.180096
2213,3.7772803,5.306914,5.1544976,4.868827,5.1970763,4.9232965,5.4162245,5.1422434,5.3000402,5.5586433,5.088628,5.322289,5.385226,5.359063,5.3152847,5.028348,5.8995233
2214,2.1317964,2.0397048,2.2296252,2.3821154,3.1099176,2.5046585,3.5598252,3.1135783,3.3636959,2.7942696,3.7971094,3.3812091,2.4429903,3.5103028,3.672538,3.1678061,3.6730292
2215,2.1317964,2.0397048,2.2296252,2.3821154,3.061471,2.4347415,3.8576891,3.1135783,3.3636959,2.6384397,3.5192783,4.053942,3.3133957,3.6343453,3.672538,3.1678061,3.6730292
2216,2.1199749,2.116786,2.2314599,3.580872,2.0132732,2.83193,4.4565616,2.6336472,3.6060467,3.1037095,2.8032036,3.7747564,2.9524546,2.4875042,3.9727657,3.30159,4.014606
2217,2.8073335,2.894819,4.435969,4.1786003,4.4857063,4.726784,4.6060734,4.5001473,4.57701,4.160396,4.234793,4.0271387,3.9174788,4.2582307,4.0525393,4.4064355,4.236291
2218,4.3216805,4.836519,5.1213636,5.0429797,5.149881,4.404422,5.363844,4.741382,5.158899,5.3370833,5.1751127,5.0084076,5.0341544,4.936253,4.965238,4.966936,5.0129995
2219,2.7271914,5.07463,5.268733,5.005241,4.684393,4.664749,5.0881824,5.02885,4.185915,5.0548244,4.8806534,5.2541213,4.7721634,4.9413056,4.329706,4.692462,5.2610173
2220,2.1837006,3.9665554,4.0416675,4.8500657,4.111765,4.397833,3.8493679,4.1949897,3.7471952,3.169413,4.170254,4.4527006,4.2753925,3.6087332,3.33942,3.567936,3.663765
2221,2.4294708,5.127827,5.262674,5.169582,5.4403377,5.1677265,5.123865,5.3834276,5.4226356,5.0484233,4.8371744,5.63925,5.298283,4.9738746,5.0357523,4.7299466,5.217882
2222,3.558417,4.914861,4.6565704,4.884993,5.3467455,5.039538,4.8836236,4.4856567,4.6166344,4.916422,5.0742764,4.4154196,4.7218037,4.976764,4.7409477,4.4404726,5.2651753
2223,3.0064812,3.668888,4.517472,3.17118,4.5687575,4.005812,4.328435,3.9682946,3.5478349,4.146627,3.758338,3.6213994,4.1747828,3.8370595,3.673054,3.9693103,4.3347435
2224,3.6332285,4.751086,4.1206613,5.1251354,4.778665,4.9209538,4.6459846,4.882726,4.6406574,5.0134125,4.461897,5.1939664,4.987305,4.879532,4.354104,4.8338857,4.6566153
2225,4.509825,5.6477857,5.484631,5.503924,5.7507114,5.0218496,5.2718863,5.068941,5.284336,5.776286,4.7700715,5.656768,5.4088407,5.1977763,5.0875816,5.7834744,5.808505
2226,2.9661863,4.497303,4.748657,4.3575935,4.196575,4.8322315,4.4227233,4.0564785,5.0659127,4.433354,4.6032867,5.1347246,4.3179717,5.4537153,4.9114556,4.892154,5.278791
2227,3.0866704,5.3745046,5.4798827,4.8669477,5.6756787,5.420198,5.6451206,4.797519,5.1839147,4.776822,5.43641,5.2403326,4.948654,5.3732424,5.203787,5.3078504,5.37717
2228,3.1395473,5.51051,5.132663,5.002036,5.238719,5.319592,5.325181,4.95757,5.1795626,4.727732,5.1526895,5.0738287,5.097142,5.0155888,5.06994,5.243192,5.149056
2229,3.922078,4.7086835,5.3753753,4.7842293,4.9929137,5.24024,5.5396857,5.0732827,5.1124487,4.6713758,4.396198,4.799547,4.9519734,5.2683372,4.6707964,4.9150324,5.4568963
2230,2.5771034,4.958615,5.410844,5.709175,5.357591,5.647942,4.7695065,4.8422976,5.4622626,5.1343384,5.444537,5.5296254,5.509504,5.495268,4.9339957,5.1358247,5.007968
2231,3.606213,5.468052,4.9840484,5.1319723,4.864427,5.3955865,5.2586274,5.3971977,5.088441,5.3897734,5.1887784,5.292999,5.6277757,5.6271987,5.4138713,5.606717,5.767984
2232,2.7930574,4.898307,4.607626,4.3713984,4.902275,4.807686,5.0489125,4.9051995,5.302292,5.049139,4.7835345,4.3438745,4.720786,4.762808,4.6714096,5.2961683,4.79773
2233,3.7258127,5.068102,5.5426354,5.5933237,5.4288554,5.2828174,5.6448097,5.2196302,5.210113,5.239453,4.950297,4.7814603,5.401318,5.634826,5.114805,5.2320786,4.6711173
2234,4.495394,5.3479023,5.1245074,5.0679374,5.1732354,5.016301,4.7433295,5.094378,4.344138,5.047951,5.2925677,4.819562,5.0134273,4.5536256,5.130745,5.2128882,5.1639285
2235,3.185188,4.877979,4.6671567,4.834423,5.0953827,4.9321785,4.5699472,4.4449906,4.248761,4.869502,4.6529455,4.5505137,4.460028,4.521439,3.890429,4.797814,5.1533303
2236,3.2076926,5.7703905,5.4569435,5.29664,4.9927764,5.7364984,5.184679,5.7170386,4.812472,5.0689282,4.995742,5.017793,4.979858,5.671436,5.3797946,4.865229,5.298396
2237,3.4878297,4.4604607,4.7302856,4.682911,5.40562,4.4789524,4.6774616,5.209538,4.4473414,4.6324553,4.581357,5.1066723,4.9287043,5.339016,4.9548974,4.467761,5.0486417
2238,3.9704852,5.125662,5.1276717,5.22928,5.29157,5.5032134,5.3092027,4.8285937,5.301523,5.3051467,5.6530657,4.893161,5.0523086,5.2613044,5.0737047,5.073241,5.2419367
2239,2.9144619,4.7386155,4.938596,5.367261,4.8145933,4.9822497,5.04819,4.7510133,5.274428,5.0981355,4.9362187,4.230983,5.0778627,4.9098425,5.148886,5.435603,4.8869944
2240,3.7803397,5.5089417,5.0985208,5.424998,4.9437423,5.6725726,5.465043,5.2630534,5.23822,5.495002,4.4415565,4.8497763,4.975433,4.5358915,4.6185255,5.294066,4.9693027
2241,2.9890084,5.476346,5.1659646,5.127737,5.038665,5.646922,5.481396,5.4005966,5.3807673,5.138886,5.3132844,5.422756,5.525299,5.0840898,5.162217,4.4865584,5.162085
2242,4.3573356,5.3499146,5.1675153,5.229783,5.058215,4.986225,5.2982817,5.811607,5.878526,5.477989,5.216966,5.470771,5.0264306,5.032453,5.247519,4.941849,5.3533134
2243,4.609416,4.865008,5.5690565,5.052204,4.7621055,4.8974447,4.774923,4.4617095,5.257352,4.7112966,4.293486,4.6636553,4.845554,4.7925153,4.787844,4.8364463,4.6188946
2244,2.2308989,5.572794,5.9153523,5.484344,5.184536,5.219369,4.7250495,4.8659773,5.3425217,5.124309,4.741198,5.2853017,5.335059,4.8995013,5.1095815,4.86963,4.378787
